step,loss,accuracy,raw_gain,applied_gain,scale,mode,seed,acc,gain_raw_row,gain_raw_col,gain_raw_max,gain_applied_row,gain_applied_col,gain_applied_max,harm_scale,floor_hits,wall_time_sec
6000,4.300629138946533,0.109375,96907.90625,11.943764686584473,0.16989000621417638,harm,2,0.109375,75986.09375,96907.90625,96907.90625,11.943764686584473,8.648772239685059,11.943764686584473,0.16989000621417638,0,3147.799365649
6500,4.45286750793457,0.15625,59961.19140625,11.804153442382812,0.1782886102577721,harm,2,0.15625,37560.80078125,59961.19140625,59961.19140625,11.804153442382812,8.739542007446289,11.804153442382812,0.1782886102577721,0,3410.1469759540632
7000,4.526019096374512,0.109375,53236.34375,12.010456085205078,0.19001384127488627,harm,2,0.109375,38572.703125,53236.34375,53236.34375,12.010456085205078,8.214261054992676,12.010456085205078,0.19001384127488627,0,3672.433456449071
7500,4.434059143066406,0.125,76919.109375,11.949686050415039,0.18417830106829144,harm,2,0.125,58758.34375,76919.109375,76919.109375,11.949686050415039,8.498030662536621,11.949686050415039,0.18417830106829144,0,3934.7395338930655
8000,4.418165683746338,0.109375,295619.8125,11.989119529724121,0.16447172859274617,harm,2,0.109375,193992.421875,295619.8125,295619.8125,11.989119529724121,8.874008178710938,11.989119529724121,0.16447172859274617,0,4196.783090485958
8500,4.332362174987793,0.171875,579984.5,11.831649780273438,0.15109429434691304,harm,2,0.171875,348896.75,579984.5,579984.5,11.831649780273438,8.382157325744629,11.831649780273438,0.15109429434691304,0,4458.694805768086
9000,4.499035835266113,0.109375,389647.40625,11.956489562988281,0.16480951121682716,harm,2,0.109375,325068.09375,389647.40625,389647.40625,11.956489562988281,9.765168190002441,11.956489562988281,0.16480951121682716,0,4720.578586227959
9500,4.719244480133057,0.0625,526642.0,12.03830337524414,0.16609689457357982,harm,2,0.0625,481811.5625,526642.0,526642.0,12.03830337524414,10.270023345947266,12.03830337524414,0.16609689457357982,0,4982.3195168559905
10000,4.706414699554443,0.0625,2083152.25,11.991220474243164,0.14824312038878798,harm,2,0.0625,1936476.5,2083152.25,2083152.25,11.991220474243164,10.578961372375488,11.991220474243164,0.14824312038878798,0,5244.010616733925
10500,4.62861442565918,0.078125,2843132.5,12.000203132629395,0.14418094064256398,harm,2,0.078125,2752370.0,2843132.5,2843132.5,12.000203132629395,11.004171371459961,12.000203132629395,0.14418094064256398,0,5505.771145449951
11000,4.663754940032959,0.09375,2105714.25,11.949119567871094,0.1469616344275108,harm,2,0.09375,2105714.25,1850345.0,2105714.25,11.231966972351074,11.949119567871094,11.949119567871094,0.1469616344275108,0,5767.512264400022
11500,4.716523170471191,0.078125,4459835.0,11.913860321044922,0.13585740820420772,harm,2,0.078125,4244999.5,4459835.0,4459835.0,11.913860321044922,11.486738204956055,11.913860321044922,0.13585740820420772,0,6029.141485082917
12000,4.632205009460449,0.078125,19868122.0,11.995410919189453,0.12241786097166266,harm,2,0.078125,17756776.0,19868122.0,19868122.0,11.995410919189453,11.260940551757812,11.995410919189453,0.12241786097166266,0,6290.840169148985
12500,4.589869022369385,0.109375,23297268.0,12.053666114807129,0.12230583637941599,harm,2,0.109375,22436682.0,23297268.0,23297268.0,12.053666114807129,10.675240516662598,12.053666114807129,0.12230583637941599,0,6552.639788697939
13000,4.63965368270874,0.109375,123775856.0,12.07600212097168,0.10711969253616525,harm,2,0.109375,107055456.0,123775856.0,123775856.0,12.07600212097168,10.095663070678711,12.07600212097168,0.10711969253616525,0,6813.999384867959
13500,4.70684814453125,0.0625,116949360.0,12.217244148254395,0.11006404773214006,harm,2,0.0625,108923232.0,116949360.0,116949360.0,12.217244148254395,10.715799331665039,12.217244148254395,0.11006404773214006,0,7075.393609669991
14000,4.529380798339844,0.109375,96381472.0,11.923973083496094,0.10988374155572511,harm,2,0.109375,89208224.0,96381472.0,96381472.0,11.923973083496094,10.284517288208008,11.923973083496094,0.10988374155572511,0,7336.895492379088
14500,4.662519931793213,0.078125,62022700.0,12.056845664978027,0.1149363374854433,harm,2,0.078125,62022700.0,58698504.0,62022700.0,12.056845664978027,11.114508628845215,12.056845664978027,0.1149363374854433,0,7598.286661555059
14999,4.731197357177734,0.046875,100783232.0,11.994523048400879,0.1120797038716797,harm,2,0.046875,96654448.0,100783232.0,100783232.0,11.994523048400879,10.50079345703125,11.994523048400879,0.1120797038716797,0,7859.208032133989
